time	Ix(U40:VDD)
3.451052964243956e-004	-4.068523e-004
3.451113494808476e-004	-4.029475e-004
3.451166000290133e-004	-4.001342e-004
3.451207465228335e-004	-3.987375e-004
3.451245470967108e-004	-3.982342e-004
3.451286943588565e-004	-3.981124e-004
3.451317365790402e-004	-3.980988e-004
3.451358283632895e-004	-3.981011e-004
3.451440119317879e-004	-3.981008e-004
3.451603790687849e-004	-3.981006e-004
3.451672657260062e-004	-3.981004e-004
3.451810390404487e-004	-3.981000e-004
3.451876089702842e-004	-3.980998e-004
3.452000000000000e-004	-3.981029e-004
3.452004942009056e-004	-3.980910e-004
3.452014826027168e-004	-3.980832e-004
3.452034594063390e-004	-3.980812e-004
3.500000000000001e-004	-3.980808e-004
3.500004850935599e-004	-3.980708e-004
3.500014552806795e-004	-3.980645e-004
3.500033956549189e-004	-3.980628e-004
3.500072764033977e-004	-3.980621e-004
3.500150379003551e-004	-3.980620e-004
3.500266559014129e-004	-3.980616e-004
3.500399583870718e-004	-3.980613e-004
3.500598579669960e-004	-3.980609e-004
3.500682103853217e-004	-3.980606e-004
3.500735046281085e-004	-3.980757e-004
3.500774891623432e-004	-3.984801e-004
3.500832267771085e-004	-4.002855e-004
3.500871631714477e-004	-4.023924e-004
3.500919353903368e-004	-4.055627e-004
3.500942870036604e-004	-4.072108e-004
3.500952967733528e-004	-4.079280e-004
3.501000000000000e-004	-4.112019e-004
3.501002683687262e-004	-4.108250e-004
3.501008051061787e-004	-4.101216e-004
3.501018785810836e-004	-4.090380e-004
3.501040255308935e-004	-4.073893e-004
3.501083194305132e-004	-4.043929e-004
3.501148407527477e-004	-4.003546e-004
3.501278833972166e-004	-3.945040e-004
3.501335014595771e-004	-3.934324e-004
3.501402211393023e-004	-3.932802e-004
3.501443787908969e-004	-3.932726e-004
3.501492383273664e-004	-3.932881e-004
3.501589574003056e-004	-3.932810e-004
3.501783955461840e-004	-3.932809e-004
3.501857029105027e-004	-3.932820e-004
3.501877217196640e-004	-3.932824e-004
3.501917593379867e-004	-3.932765e-004
3.501922556140906e-004	-3.932799e-004
3.501942407185061e-004	-3.932813e-004
3.501968875243934e-004	-3.932811e-004
3.502000000000000e-004	-3.932809e-004
3.502003112475607e-004	-3.932710e-004
3.502009337426820e-004	-3.932647e-004
3.502021787329247e-004	-3.932623e-004
3.502046687134100e-004	-3.932610e-004
3.551000000000001e-004	-3.932609e-004
3.551008381391927e-004	-3.923600e-004
3.551025144175780e-004	-3.906559e-004
3.551058669743486e-004	-3.874760e-004
3.551125720878898e-004	-3.818542e-004
3.551252424657107e-004	-3.740905e-004
3.551310223692611e-004	-3.726174e-004
3.551376169989518e-004	-3.724733e-004
3.551417716305090e-004	-3.724673e-004
3.551467284329828e-004	-3.724766e-004
3.551566420379302e-004	-3.724734e-004
3.551763106404928e-004	-3.724734e-004
3.551853229617591e-004	-3.724724e-004
3.551872373275593e-004	-3.724728e-004
3.551923425367992e-004	-3.724722e-004
3.551948954920781e-004	-3.724731e-004
3.552000000000001e-004	-3.724722e-004
3.552005104507923e-004	-3.724631e-004
3.552015313523767e-004	-3.724578e-004
3.552035731555454e-004	-3.724566e-004
3.600000000000000e-004	-3.724563e-004
3.600004776569962e-004	-3.724264e-004
3.600014329709885e-004	-3.724082e-004
3.600033435989731e-004	-3.724037e-004
3.600071648549422e-004	-3.724018e-004
3.600148073668805e-004	-3.724012e-004
3.600264439987180e-004	-3.724002e-004
3.600396246627897e-004	-3.723993e-004
3.600570316923503e-004	-3.725287e-004
3.600640601508073e-004	-3.735677e-004
3.600694967552737e-004	-3.765905e-004
3.600742291675493e-004	-3.817785e-004
3.600788876766357e-004	-3.890213e-004
3.600837908604089e-004	-3.980473e-004
3.600884211966029e-004	-4.070794e-004
3.600930886046515e-004	-4.159872e-004
3.601000000000000e-004	-4.285244e-004
3.601006911395349e-004	-4.269646e-004
3.601020734186046e-004	-4.248041e-004
3.601048379767440e-004	-4.222438e-004
3.601095498205581e-004	-4.186844e-004
3.601144454080466e-004	-4.150150e-004
3.601242365830235e-004	-4.082164e-004
3.601353007089428e-004	-4.020362e-004
3.601419471867139e-004	-3.998910e-004
3.601469546665410e-004	-3.993548e-004
3.601523750327104e-004	-3.992237e-004
3.601555651043974e-004	-3.992157e-004
3.601602753828969e-004	-3.992289e-004
3.601696959398958e-004	-3.992248e-004
3.601811588860022e-004	-3.992246e-004
3.601880694945462e-004	-3.992241e-004
3.602000000000000e-004	-3.992355e-004
3.602004919935078e-004	-3.992162e-004
3.602014759805232e-004	-3.992040e-004
3.602073799026160e-004	-3.992024e-004
3.651000000000000e-004	-3.992014e-004
3.651007674734092e-004	-3.985612e-004
3.651023024202276e-004	-3.973918e-004
3.651053723138644e-004	-3.952955e-004
3.651115121011379e-004	-3.914524e-004
3.651163111547377e-004	-3.889542e-004
3.651203624237279e-004	-3.876046e-004
3.651240778543493e-004	-3.870913e-004
3.651282499264740e-004	-3.869561e-004
3.651314393461748e-004	-3.869396e-004
3.651355443239670e-004	-3.869406e-004
3.651430505751157e-004	-3.869405e-004
3.651580630774130e-004	-3.869401e-004
3.651699749954055e-004	-3.869396e-004
3.651761761640150e-004	-3.869395e-004
3.651885785012341e-004	-3.869393e-004
3.652000000000000e-004	-3.869428e-004
3.652004906247534e-004	-3.869307e-004
3.652014718742603e-004	-3.869225e-004
3.652034343732739e-004	-3.869205e-004
3.700000000000001e-004	-3.869202e-004
3.700004844105372e-004	-3.869100e-004
3.700014532316116e-004	-3.869036e-004
3.700033908737603e-004	-3.869018e-004
3.700072661580578e-004	-3.869013e-004
3.700150167266527e-004	-3.869011e-004
3.700266366252245e-004	-3.869007e-004
3.700399282169528e-004	-3.869004e-004
3.700598568814127e-004	-3.869000e-004
3.700682122988145e-004	-3.868997e-004
3.700735067603605e-004	-3.869087e-004
3.700774851943961e-004	-3.872917e-004
3.700834616135469e-004	-3.891125e-004
3.700876543653418e-004	-3.913028e-004
3.700924773099903e-004	-3.944320e-004
3.700943418978023e-004	-3.957051e-004
3.700962708243762e-004	-3.970298e-004
3.701000000000001e-004	-3.995597e-004
3.701003729175624e-004	-3.990624e-004
3.701011187526872e-004	-3.982070e-004
3.701026104229368e-004	-3.969475e-004
3.701055937634359e-004	-3.949150e-004
3.701113040045796e-004	-3.913094e-004
3.701212049223597e-004	-3.858960e-004
3.701271192940810e-004	-3.837736e-004
3.701316138314995e-004	-3.831463e-004
3.701369671373002e-004	-3.829872e-004
3.701407101234485e-004	-3.829697e-004
3.701452432793662e-004	-3.829724e-004
3.701538102698632e-004	-3.829712e-004
3.701709442508570e-004	-3.829709e-004
3.701753751333632e-004	-3.829705e-004
3.701812829767047e-004	-3.829706e-004
3.701881843133171e-004	-3.829703e-004
3.702000000000000e-004	-3.829693e-004
3.702004919154211e-004	-3.829587e-004
3.702014757462633e-004	-3.829518e-004
3.702034434079476e-004	-3.829497e-004
3.750443930644113e-004	-3.829492e-004
3.751000000000001e-004	-3.829494e-004
3.751008544595553e-004	-3.820702e-004
3.751025633786658e-004	-3.804207e-004
3.751059812168869e-004	-3.773593e-004
3.751128168933289e-004	-3.716483e-004
3.751197359106610e-004	-3.667485e-004
3.751243563110564e-004	-3.646400e-004
3.751283764941300e-004	-3.639228e-004
3.751328940007577e-004	-3.637672e-004
3.751361423645397e-004	-3.637561e-004
3.751403713520384e-004	-3.637570e-004
3.751488293270357e-004	-3.637571e-004
3.751657452770305e-004	-3.637595e-004
3.751670137459709e-004	-3.637567e-004
3.751720876217325e-004	-3.637565e-004
3.751788527894146e-004	-3.637563e-004
3.751864696646358e-004	-3.637561e-004
3.751884875012173e-004	-3.637560e-004
3.751925231743804e-004	-3.637559e-004
3.752000000000001e-004	-3.637558e-004
3.752004742597185e-004	-3.637461e-004
3.752014227791553e-004	-3.637403e-004
3.752033198180289e-004	-3.637390e-004
3.800000000000000e-004	-3.637386e-004
3.800004656464229e-004	-3.637187e-004
3.800013969392688e-004	-3.637066e-004
3.800032595249605e-004	-3.637036e-004
3.800069846963438e-004	-3.637023e-004
3.800144350391105e-004	-3.637019e-004
3.800261084177656e-004	-3.637013e-004
3.800390973127005e-004	-3.637007e-004
3.800565020404972e-004	-3.636999e-004
3.800635224969043e-004	-3.637434e-004
3.800686968159444e-004	-3.642737e-004
3.800731608270354e-004	-3.660488e-004
3.800774610213146e-004	-3.695875e-004
3.800823785619453e-004	-3.753982e-004
3.800872285270939e-004	-3.820993e-004
3.800921838679608e-004	-3.892036e-004
3.801000000000000e-004	-4.002193e-004
3.801007816132039e-004	-3.988731e-004
3.801023448396118e-004	-3.968920e-004
3.801054712924275e-004	-3.941781e-004
3.801117241980589e-004	-3.893649e-004
3.801178034171083e-004	-3.849155e-004
3.801299618552070e-004	-3.773748e-004
3.801368887783145e-004	-3.746725e-004
3.801421353824210e-004	-3.739497e-004
3.801480030836778e-004	-3.737907e-004
3.801516065970661e-004	-3.737817e-004
3.801563728561015e-004	-3.737920e-004
3.801659053741724e-004	-3.737880e-004
3.801809349638582e-004	-3.737876e-004
3.801871010909450e-004	-3.737893e-004
3.801888010555893e-004	-3.737888e-004
3.801910676751151e-004	-3.737879e-004
3.801956009141666e-004	-3.737877e-004
3.802000000000000e-004	-3.737858e-004
3.802004399085834e-004	-3.737761e-004
3.802013197257501e-004	-3.737695e-004
3.802030793600835e-004	-3.737671e-004
3.851000000000000e-004	-3.737663e-004
3.851008790168206e-004	-3.728966e-004
3.851026370504616e-004	-3.712750e-004
3.851061531177437e-004	-3.682720e-004
3.851131852523079e-004	-3.626410e-004
3.851189530808704e-004	-3.586711e-004
3.851233330689432e-004	-3.565824e-004
3.851271469846007e-004	-3.557416e-004
3.851318138776573e-004	-3.554951e-004
3.851363510255844e-004	-3.554614e-004
3.851409567341407e-004	-3.554572e-004
3.851462422828961e-004	-3.554596e-004
3.851568133804068e-004	-3.554580e-004
3.851779555754281e-004	-3.554575e-004
3.851856499801930e-004	-3.554586e-004
3.851887663493609e-004	-3.554576e-004
3.851929215082515e-004	-3.554574e-004
3.852000000000000e-004	-3.554572e-004
3.852004724407704e-004	-3.554472e-004
3.852014173223111e-004	-3.554411e-004
3.852033070853925e-004	-3.554397e-004
3.900000000000001e-004	-3.554393e-004
3.900004849988647e-004	-3.554293e-004
3.900014549965939e-004	-3.554232e-004
3.900033949920524e-004	-3.554218e-004
3.900072749829694e-004	-3.554213e-004
3.900150349648033e-004	-3.554211e-004
3.900266526830225e-004	-3.554208e-004
3.900399529736368e-004	-3.554205e-004
3.900603293186980e-004	-3.554201e-004
3.900688007511047e-004	-3.554632e-004
3.900742524710405e-004	-3.562564e-004
3.900816183645327e-004	-3.593771e-004
3.900857791369521e-004	-3.622123e-004
3.900912329785550e-004	-3.666765e-004
3.900943892987474e-004	-3.693950e-004
3.900963927769230e-004	-3.711067e-004
3.901000000000000e-004	-3.741411e-004
3.901003607223077e-004	-3.735758e-004
3.901010821669231e-004	-3.725593e-004
3.901025250561540e-004	-3.709550e-004
3.901054108346156e-004	-3.682442e-004
3.901109785628276e-004	-3.632138e-004
3.901206040747117e-004	-3.549829e-004
3.901273765513667e-004	-3.501535e-004
3.901328064082765e-004	-3.475987e-004
3.901369670219698e-004	-3.467629e-004
3.901423521530429e-004	-3.465442e-004
3.901466499324604e-004	-3.465179e-004
3.901513521230554e-004	-3.465141e-004
3.901576330205977e-004	-3.465159e-004
3.901701948156822e-004	-3.465154e-004
3.901748764098311e-004	-3.465153e-004
3.901842395981289e-004	-3.465147e-004
3.901885210704498e-004	-3.465143e-004
3.901941680301830e-004	-3.465133e-004
3.901967581713556e-004	-3.465141e-004
3.901987298424870e-004	-3.465140e-004
3.902000000000000e-004	-3.465140e-004
3.902001270157513e-004	-3.465047e-004
3.902003810472539e-004	-3.464995e-004
3.902008891102591e-004	-3.464981e-004
3.902019052362695e-004	-3.464963e-004
3.902039374882904e-004	-3.464952e-004
3.951000000000001e-004	-3.464950e-004
3.951009494223643e-004	-3.452861e-004
3.951028482670928e-004	-3.429529e-004
3.951066459565498e-004	-3.384601e-004
3.951142413354638e-004	-3.301355e-004
3.951279121890431e-004	-3.181375e-004
3.951339803725703e-004	-3.154747e-004
3.951397513663281e-004	-3.150468e-004
3.951442699807804e-004	-3.150365e-004
3.951492663796538e-004	-3.150364e-004
3.951577693880394e-004	-3.150365e-004
3.951747754048106e-004	-3.150361e-004
3.951858782171582e-004	-3.150358e-004
3.952000000000001e-004	-3.150374e-004
3.952005000079442e-004	-3.150272e-004
3.952015000238324e-004	-3.150212e-004
3.952035000556087e-004	-3.150202e-004
3.999000000000000e-004	-3.150199e-004
4.000000000000000e-004	-3.150198e-004
4.000004843883362e-004	-3.149808e-004
4.000014531650084e-004	-3.149582e-004
4.000033907183530e-004	-3.149542e-004
4.000072658250422e-004	-3.149525e-004
4.000150160384206e-004	-3.149516e-004
4.000266315930701e-004	-3.149504e-004
4.000399173286736e-004	-3.149486e-004
4.000466615944021e-004	-3.152011e-004
4.000522325979461e-004	-3.166221e-004
4.000569798505604e-004	-3.202174e-004
4.000618994243314e-004	-3.270727e-004
4.000668704661890e-004	-3.368946e-004
4.000719624757255e-004	-3.493693e-004
4.000767139306253e-004	-3.626468e-004
4.000806361470832e-004	-3.743782e-004
4.000858529588632e-004	-3.901872e-004
4.000913717399815e-004	-4.061243e-004
4.001000000000000e-004	-4.294173e-004
4.001008628260019e-004	-4.269066e-004
4.001025884780056e-004	-4.234025e-004
4.001060397820130e-004	-4.188066e-004
4.001110897584117e-004	-4.127527e-004
4.001164487059437e-004	-4.062532e-004
4.001271666010076e-004	-3.942058e-004
4.001486023911355e-004	-3.750470e-004
4.001583460903641e-004	-3.705900e-004
4.001655066732465e-004	-3.699585e-004
4.001707023093608e-004	-3.699461e-004
4.001766676899688e-004	-3.699513e-004
4.001877614158642e-004	-3.699478e-004
4.002000000000000e-004	-3.699271e-004
4.002004927981659e-004	-3.699255e-004
4.002014783944977e-004	-3.699265e-004
4.002034495871612e-004	-3.699276e-004
4.050605021152770e-004	-3.699276e-004
4.051000000000000e-004	-3.699281e-004
4.051007705028850e-004	-3.692988e-004
4.051023115086549e-004	-3.681541e-004
4.051053935201947e-004	-3.661075e-004
4.051115575432744e-004	-3.623586e-004
4.051161133229540e-004	-3.600677e-004
4.051201139476502e-004	-3.587909e-004
4.051238050900340e-004	-3.583020e-004
4.051278968023842e-004	-3.581716e-004
4.051310096836946e-004	-3.581555e-004
4.051350795943572e-004	-3.581573e-004
4.051428193898564e-004	-3.581569e-004
4.051582989808546e-004	-3.581566e-004
4.051690408180036e-004	-3.581562e-004
4.051785163257020e-004	-3.581566e-004
4.051861143024053e-004	-3.581559e-004
4.051898693643958e-004	-3.581556e-004
4.051947589767536e-004	-3.581553e-004
4.051953241110430e-004	-3.581553e-004
4.051958892453324e-004	-3.581554e-004
4.051964543796219e-004	-3.581554e-004
4.051970195139113e-004	-3.581554e-004
4.051975846482008e-004	-3.581555e-004
4.051981497824902e-004	-3.581554e-004
4.051987149167796e-004	-3.581554e-004
4.052000000000000e-004	-3.581554e-004
4.052001285083221e-004	-3.581461e-004
4.052003855249662e-004	-3.581410e-004
4.052008995582543e-004	-3.581395e-004
4.052019276248306e-004	-3.581377e-004
4.052080960242885e-004	-3.581365e-004
4.100000000000001e-004	-3.581365e-004
4.100004808134285e-004	-3.581263e-004
4.100014424402853e-004	-3.581198e-004
4.100033656939991e-004	-3.581180e-004
4.100072122014265e-004	-3.581175e-004
4.100149052162814e-004	-3.581173e-004
4.100265351647936e-004	-3.581170e-004
4.100397692464027e-004	-3.581166e-004
4.100598750122594e-004	-3.581162e-004
4.100682525140428e-004	-3.581159e-004
4.100735621343552e-004	-3.581196e-004
4.100775411792428e-004	-3.584111e-004
4.100826903799554e-004	-3.597965e-004
4.100875369118320e-004	-3.621754e-004
4.100919764454899e-004	-3.649365e-004
4.100946578620822e-004	-3.667114e-004
4.101000000000001e-004	-3.702715e-004
4.101005342137919e-004	-3.696195e-004
4.101016026413754e-004	-3.685590e-004
4.101037394965426e-004	-3.669956e-004
4.101080132068769e-004	-3.642972e-004
4.101144948478681e-004	-3.607184e-004
4.101274581298507e-004	-3.557160e-004
4.101334208433892e-004	-3.547735e-004
4.101402685185793e-004	-3.546380e-004
4.101444637546154e-004	-3.546326e-004
4.101495026640350e-004	-3.546513e-004
4.101595804828742e-004	-3.546418e-004
4.101797361205526e-004	-3.546410e-004
4.101856775478415e-004	-3.546439e-004
4.101881171454222e-004	-3.546447e-004
4.101929963405838e-004	-3.546427e-004
4.102000000000000e-004	-3.546535e-004
4.102004720268346e-004	-3.546364e-004
4.102014160805038e-004	-3.546245e-004
4.102033041878421e-004	-3.546219e-004
4.151000000000001e-004	-3.546212e-004
4.151008376084938e-004	-3.537829e-004
4.151025128254813e-004	-3.522164e-004
4.151058632594563e-004	-3.493194e-004
4.151125641274063e-004	-3.439245e-004
4.151193452109868e-004	-3.393137e-004
4.151239173610883e-004	-3.373273e-004
4.151279216610018e-004	-3.366543e-004
4.151323679227146e-004	-3.365076e-004
4.151355373325169e-004	-3.364967e-004
4.151397378459164e-004	-3.364985e-004
4.151481388727153e-004	-3.364983e-004
4.151649409263131e-004	-3.364991e-004
4.151693058257872e-004	-3.364975e-004
4.151751256917526e-004	-3.364978e-004
4.151867654236835e-004	-3.364973e-004
4.152000000000001e-004	-3.364961e-004
4.152004971195789e-004	-3.364866e-004
4.152014913587366e-004	-3.364811e-004
4.152034798370519e-004	-3.364800e-004
4.199000000000000e-004	-3.364796e-004
4.200000000000000e-004	-3.364795e-004
4.200004848764241e-004	-3.364594e-004
4.200014546292722e-004	-3.364470e-004
4.200033941349684e-004	-3.364438e-004
4.200072731463608e-004	-3.364427e-004
4.200150311691455e-004	-3.364423e-004
4.200266485020974e-004	-3.364417e-004
4.200399459371354e-004	-3.364410e-004
4.200573606672153e-004	-3.364402e-004
4.200644137989700e-004	-3.364883e-004
4.200695569363794e-004	-3.370153e-004
4.200738931145454e-004	-3.387388e-004
4.200782902519856e-004	-3.423174e-004
4.200831935734882e-004	-3.479776e-004
4.200877970178132e-004	-3.541532e-004
4.200930807455627e-004	-3.614851e-004
4.201000000000000e-004	-3.708946e-004
4.201006919254438e-004	-3.697144e-004
4.201020757763312e-004	-3.679825e-004
4.201048434781062e-004	-3.656735e-004
4.201103788816561e-004	-3.616692e-004
4.201160780540717e-004	-3.577118e-004
4.201274763989029e-004	-3.508379e-004
4.201346346627583e-004	-3.479370e-004
4.201401860068857e-004	-3.470316e-004
4.201467767130246e-004	-3.468104e-004
4.201511992040289e-004	-3.467937e-004
4.201564792580974e-004	-3.467968e-004
4.201663039476559e-004	-3.467949e-004
4.201803506208831e-004	-3.467945e-004
4.201869813247552e-004	-3.467942e-004
4.202000000000000e-004	-3.467913e-004
4.202005240098640e-004	-3.467814e-004
4.202015720295918e-004	-3.467747e-004
4.202036680690474e-004	-3.467729e-004
4.250317012797974e-004	-3.467727e-004
4.251000000000000e-004	-3.467724e-004
4.251008262761898e-004	-3.459800e-004
4.251024788285692e-004	-3.445103e-004
4.251057839333281e-004	-3.418037e-004
4.251123941428460e-004	-3.367851e-004
4.251194331325544e-004	-3.323160e-004
4.251240210433742e-004	-3.305014e-004
4.251280557309689e-004	-3.299082e-004
4.251324331609581e-004	-3.297777e-004
4.251354357493964e-004	-3.297678e-004
4.251396340246169e-004	-3.297720e-004
4.251480305750578e-004	-3.297709e-004
4.251648236759396e-004	-3.297711e-004
4.251695940428300e-004	-3.297704e-004
4.251759545320172e-004	-3.297705e-004
4.251872790216256e-004	-3.297701e-004
4.252000000000000e-004	-3.297680e-004
4.252004953093784e-004	-3.297588e-004
4.252014859281349e-004	-3.297533e-004
4.252034671656481e-004	-3.297520e-004
4.299610215813909e-004	-3.297517e-004
4.300000000000000e-004	-3.297518e-004
4.300004564853662e-004	-3.297417e-004
4.300013694560985e-004	-3.297355e-004
4.300031953975631e-004	-3.297339e-004
4.300068472804923e-004	-3.297334e-004
4.300141510463507e-004	-3.297332e-004
4.300258545982791e-004	-3.297329e-004
4.300386969962213e-004	-3.297326e-004
4.300588009117827e-004	-3.297321e-004
4.300670330297026e-004	-3.297312e-004
4.300723249721408e-004	-3.298788e-004
4.300766323024409e-004	-3.306701e-004
4.300812952245716e-004	-3.326990e-004
4.300844368154362e-004	-3.347227e-004
4.300888970688199e-004	-3.380983e-004
4.300910794932326e-004	-3.398533e-004
4.300954443420580e-004	-3.434356e-004
4.301000000000000e-004	-3.471323e-004
4.301004555657942e-004	-3.464616e-004
4.301013666973826e-004	-3.453066e-004
4.301031889605594e-004	-3.435097e-004
4.301068334869131e-004	-3.403657e-004
4.301128061760904e-004	-3.354408e-004
4.301247515544449e-004	-3.267475e-004
4.301315285077364e-004	-3.234188e-004
4.301365765919466e-004	-3.224399e-004
4.301425725967636e-004	-3.222231e-004
4.301465451922566e-004	-3.222103e-004
4.301513147423058e-004	-3.222132e-004
4.301608538424040e-004	-3.222117e-004
4.301799320426004e-004	-3.222113e-004
4.301860275486343e-004	-3.222112e-004
4.301913718665286e-004	-3.222109e-004
4.301928742428076e-004	-3.222108e-004
4.301958789953657e-004	-3.222109e-004
4.302000000000000e-004	-3.222101e-004
4.302004121004635e-004	-3.222003e-004
4.302012363013903e-004	-3.221940e-004
4.302028847032440e-004	-3.221919e-004
4.302127751143664e-004	-3.221913e-004
4.351000000000001e-004	-3.221912e-004
4.351010763812551e-004	-3.208945e-004
4.351032291437652e-004	-3.184076e-004
4.351075346687854e-004	-3.136489e-004
4.351161457188258e-004	-3.046073e-004
4.351231139969353e-004	-2.983077e-004
4.351279152311602e-004	-2.953188e-004
4.351319295891621e-004	-2.942044e-004
4.351373782862572e-004	-2.938913e-004
4.351423117079936e-004	-2.938674e-004
4.351469591721944e-004	-2.938646e-004
4.351530944045921e-004	-2.938664e-004
4.351653648693873e-004	-2.938655e-004
4.351754590704096e-004	-2.938651e-004
4.351798115979556e-004	-2.938650e-004
4.351885166530476e-004	-2.938650e-004
4.352000000000001e-004	-2.938652e-004
4.352004906449896e-004	-2.938555e-004
4.352014719349687e-004	-2.938500e-004
4.352034345149269e-004	-2.938490e-004
4.400000000000000e-004	-2.938487e-004
4.400004838321423e-004	-2.938193e-004
4.400014514964270e-004	-2.938020e-004
4.400033868249963e-004	-2.937985e-004
4.400072574821350e-004	-2.937972e-004
4.400149987964122e-004	-2.937965e-004
4.400266171280651e-004	-2.937956e-004
4.400398955207739e-004	-2.937947e-004
4.400478607024259e-004	-2.937937e-004
4.400539005487687e-004	-2.939570e-004
4.400586722239068e-004	-2.948853e-004
4.400629834226568e-004	-2.974680e-004
4.400677295971201e-004	-3.028054e-004
4.400725628789790e-004	-3.106125e-004
4.400769396701419e-004	-3.194007e-004
4.400804808235783e-004	-3.273918e-004
4.400853476209962e-004	-3.388761e-004
4.400902664051642e-004	-3.502347e-004
4.401000000000000e-004	-3.717243e-004
4.401008272057302e-004	-3.697677e-004
4.401024816171904e-004	-3.669819e-004
4.401057904401108e-004	-3.632444e-004
4.401112056406006e-004	-3.577149e-004
4.401168577172269e-004	-3.519231e-004
4.401281618704797e-004	-3.410146e-004
4.401395606361568e-004	-3.317775e-004
4.401467943860870e-004	-3.279686e-004
4.401520240875091e-004	-3.268695e-004
4.401583552857637e-004	-3.266146e-004
4.401625048590114e-004	-3.265970e-004
4.401674763117677e-004	-3.265994e-004
4.401759533659076e-004	-3.265983e-004
4.401830458917204e-004	-3.265985e-004
4.401858149483743e-004	-3.265982e-004
4.401913530616821e-004	-3.265977e-004
4.402000000000000e-004	-3.265852e-004
4.402004788040366e-004	-3.265815e-004
4.402014364121097e-004	-3.265791e-004
4.402033516282559e-004	-3.265775e-004
4.450408949025556e-004	-3.265771e-004
4.451000000000000e-004	-3.265781e-004
4.451008071602840e-004	-3.258163e-004
4.451024214808519e-004	-3.244089e-004
4.451056501219877e-004	-3.218170e-004
4.451121074042594e-004	-3.170464e-004
4.451202774032749e-004	-3.121157e-004
4.451250336084932e-004	-3.104711e-004
4.451293412542716e-004	-3.100181e-004
4.451337860705491e-004	-3.099336e-004
4.451369705489419e-004	-3.099268e-004
4.451413631105691e-004	-3.099335e-004
4.451501482338234e-004	-3.099311e-004
4.451677184803322e-004	-3.099312e-004
4.451831390901746e-004	-3.099313e-004
4.451859549067308e-004	-3.099311e-004
4.451915865398431e-004	-3.099305e-004
4.452000000000000e-004	-3.099330e-004
4.452004784149889e-004	-3.099212e-004
4.452014352449665e-004	-3.099137e-004
4.452033489049219e-004	-3.099122e-004
4.500000000000000e-004	-3.099119e-004
4.500004850173005e-004	-3.099017e-004
4.500014550519013e-004	-3.098953e-004
4.500033951211030e-004	-3.098938e-004
4.500072752595064e-004	-3.098934e-004
4.500150355363133e-004	-3.098932e-004
4.500266533108061e-004	-3.098929e-004
4.500399540295768e-004	-3.098926e-004
4.500604758875782e-004	-3.098921e-004
4.500689824220553e-004	-3.099070e-004
4.500744232381483e-004	-3.105347e-004
4.500815286994103e-004	-3.131461e-004
4.500861309155427e-004	-3.160146e-004
4.500915745179669e-004	-3.201783e-004
4.500931994992412e-004	-3.214800e-004
4.500964494617897e-004	-3.240972e-004
4.501000000000000e-004	-3.269169e-004
4.501003550538211e-004	-3.263918e-004
4.501010651614632e-004	-3.254736e-004
4.501024853767473e-004	-3.240645e-004
4.501053258073156e-004	-3.216897e-004
4.501109624233521e-004	-3.171702e-004
4.501211821968563e-004	-3.096087e-004
4.501281347291143e-004	-3.056332e-004
4.501336298145678e-004	-3.039277e-004
4.501382573423161e-004	-3.034692e-004
4.501429132529236e-004	-3.033781e-004
4.501461557465851e-004	-3.033696e-004
4.501506790738038e-004	-3.033791e-004
4.501597257282413e-004	-3.033758e-004
4.501778190371164e-004	-3.033756e-004
4.501874629068525e-004	-3.033764e-004
4.501903429336669e-004	-3.033757e-004
4.501942399463711e-004	-3.033752e-004
4.502000000000000e-004	-3.033715e-004
4.502004659608242e-004	-3.033629e-004
4.502013978824727e-004	-3.033574e-004
4.502032617257696e-004	-3.033556e-004
4.550070106011121e-004	-3.033552e-004
4.551000000000001e-004	-3.033557e-004
4.551008869909175e-004	-3.023140e-004
4.551026609727524e-004	-3.003316e-004
4.551062089364222e-004	-2.965592e-004
4.551133048637617e-004	-2.896966e-004
4.551274967184408e-004	-2.790819e-004
4.551333596890284e-004	-2.770615e-004
4.551395404878118e-004	-2.768004e-004
4.551436591416042e-004	-2.767947e-004
4.551484175005094e-004	-2.768007e-004
4.551579342183197e-004	-2.767981e-004
4.551769676539402e-004	-2.767980e-004
4.551856137852875e-004	-2.767977e-004
4.551907878859097e-004	-2.767977e-004
4.551931011991704e-004	-2.767976e-004
4.551953733734787e-004	-2.767970e-004
4.551954556513835e-004	-2.767970e-004
4.551956202071930e-004	-2.767970e-004
4.551959493188120e-004	-2.767974e-004
4.551979239885262e-004	-2.767976e-004
4.552000000000001e-004	-2.767975e-004
4.552002076011474e-004	-2.767882e-004
4.552006228034422e-004	-2.767831e-004
4.552014532080317e-004	-2.767821e-004
4.552031140172108e-004	-2.767813e-004
4.600000000000000e-004	-2.767810e-004
4.600004721729107e-004	-2.767613e-004
4.600014165187320e-004	-2.767496e-004
4.600033052103746e-004	-2.767472e-004
4.600070825936597e-004	-2.767463e-004
4.600146373602302e-004	-2.767459e-004
4.600262901583102e-004	-2.767453e-004
4.600393830115358e-004	-2.767447e-004
4.600567876725315e-004	-2.768133e-004
4.600637710220001e-004	-2.776113e-004
4.600691493595357e-004	-2.802041e-004
4.600742751583356e-004	-2.853762e-004
4.600799018895999e-004	-2.934514e-004
4.600850700600093e-004	-3.020646e-004
4.600906399858054e-004	-3.116727e-004
4.601000000000000e-004	-3.275427e-004
4.601009360014195e-004	-3.258408e-004
