#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A17
#Date Time: 2019-04-23 17:39:09.384
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -1 V
#Channel 2: Range: 1 V/div Offset: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0023763600000000001,4.5036900059345797,3.1609713156812496
-0.0023757299999999999,4.5073728562490416,3.1683355762379231
-0.0023751000000000002,4.5036900059345797,3.175699836794589
-0.0023744700000000001,4.5000071556201151,3.175699836794589
-0.0023738400000000003,4.5036900059345779,3.172017706516256
-0.0023732100000000002,4.5036900059345797,3.1720177065162543
-0.00237258,4.5000071556201151,3.175699836794589
-0.0023719500000000003,4.5036900059345779,3.1793819670729224
-0.0023713200000000001,4.5036900059345797,3.1830640973512589
-0.00237069,4.5036900059345797,3.1867462276295919
-0.0023700600000000002,4.5036900059345797,3.1830640973512589
-0.0023694300000000001,4.5073728562490434,3.1867462276295937
-0.0023688000000000003,4.5036900059345815,3.1904283579079271
-0.0023681700000000002,4.5073728562490434,3.1941104881862636
-0.00236754,4.5073728562490434,3.1904283579079289
-0.0023669100000000003,4.5073728562490434,3.1941104881862619
-0.0023662800000000001,4.5073728562490434,3.1867462276295937
-0.00236565,4.5073728562490452,3.1941104881862636
-0.0023650200000000002,4.5110557065635071,3.1941104881862636
-0.0023643900000000001,4.5073728562490434,3.1941104881862636
-0.0023637599999999999,4.5036900059345815,3.1977926184646024
-0.0023631300000000002,4.5073728562490434,3.2051568790212683
-0.0023625,4.5036900059345797,3.2125211395779383
-0.0023618700000000003,4.5073728562490416,3.2088390092996053
-0.0023612400000000001,4.5073728562490434,3.2125211395779383
-0.00236061,4.5036900059345779,3.2125211395779383
-0.0023599800000000002,4.5000071556201151,3.2125211395779383
-0.0023593500000000001,4.5036900059345797,3.2125211395779383
-0.0023587199999999999,4.5036900059345815,3.2162032698562748
-0.0023580900000000002,4.5073728562490434,3.2198854001346082
-0.00235746,4.5110557065635071,3.2198854001346082
-0.0023568300000000003,4.5110557065635071,3.2198854001346082
-0.0023562000000000001,4.5073728562490434,3.2272496606912777
-0.00235557,4.5073728562490416,3.2272496606912777
-0.0023549400000000002,4.5036900059345797,3.2272496606912777
-0.0023543100000000001,4.5036900059345797,3.2272496606912777
-0.0023536799999999999,4.5073728562490416,3.2309317909696165
-0.0023530500000000002,4.5036900059345797,3.2382960515262824
-0.00235242,4.5036900059345797,3.2382960515262824
-0.0023517900000000003,4.5036900059345797,3.2346139212479494
-0.0023511600000000001,4.5036900059345797,3.2419781818046176
-0.00235053,4.5036900059345797,3.2419781818046176
-0.0023499000000000003,4.5036900059345797,3.2456603120829524
-0.0023492700000000001,4.5036900059345797,3.2419781818046176
-0.0023486399999999999,4.5110557065635053,3.2456603120829524
-0.0023480100000000002,4.5073728562490434,3.2456603120829524
-0.00234738,4.5110557065635071,3.2456603120829524
-0.0023467500000000003,4.5110557065635071,3.2530245726396188
-0.0023461200000000001,4.5036900059345797,3.2530245726396223
-0.00234549,4.5000071556201151,3.2603888331962922
-0.0023448600000000003,4.4963243053056514,3.2603888331962922
-0.0023442300000000001,4.5000071556201151,3.2603888331962922
-0.0023435999999999999,4.5036900059345797,3.264070963474627
-0.0023429700000000002,4.5036900059345797,3.264070963474627
-0.00234234,4.5036900059345797,3.264070963474627
-0.0023417100000000003,4.5073728562490416,3.264070963474627
-0.0023410800000000002,4.5000071556201151,3.2677530937529617
-0.00234045,4.5036900059345797,3.2751173543096317
-0.0023398200000000003,4.5110557065635035,3.2751173543096317
-0.0023391900000000001,4.5036900059345797,3.2751173543096317
-0.0023385599999999999,4.5073728562490452,3.2787994845879647
-0.0023379300000000002,4.5110557065635071,3.2751173543096317
-0.0023373000000000001,4.5110557065635071,3.2787994845879664
-0.0023366700000000003,4.5110557065635071,3.2787994845879664
-0.0023360400000000002,4.5110557065635071,3.2787994845879664
-0.00233541,4.5036900059345797,3.2861637451446364
-0.0023347800000000003,4.5073728562490416,3.2898458754229694
-0.0023341500000000001,4.5073728562490434,3.2935280057013063
-0.00233352,4.5073728562490434,3.2898458754229729
-0.0023328900000000002,4.5073728562490434,3.2935280057013063
-0.0023322600000000001,4.5073728562490434,3.2935280057013063
-0.0023316300000000003,4.5036900059345815,3.2935280057013063
-0.0023310000000000002,4.5000071556201151,3.2972101359796411
-0.00233037,4.5000071556201151,3.2972101359796411
-0.0023297400000000003,4.5000071556201151,3.3008922662579741
